,hh1,hh2,links,kinship,distance,clan1,clan2,wealth1,wealth2,religion1,religion2,primary1,primary2,head_age1,head_age2,head_sex1,head_sex2
5849,071,076,no link,no blood relation,108.0,19.0,21.0,1.4802941679954529,6.346027276992798,Catholic,Lutheran,1,1,68.0,36.0,1.0,1.0
5850,071,077,no link,other blood relation,328.8,19.0,18.0,1.4802941679954529,2.457661807537079,Catholic,Lutheran,1,1,68.0,57.0,1.0,1.0
5851,071,078,no link,no blood relation,290.4,19.0,21.0,1.4802941679954529,1.6424705781936646,Catholic,Lutheran,1,1,68.0,24.0,1.0,1.0
5852,071,079,no link,no blood relation,321.6,19.0,5.0,1.4802941679954529,0.7799999713897705,Catholic,Lutheran,1,0,68.0,80.0,1.0,0.0
5853,071,080,no link,no blood relation,326.4,19.0,20.0,1.4802941679954529,0.4036470651626587,Catholic,Muslim,1,0,68.0,32.0,1.0,1.0
5854,071,081,unilateral link,no blood relation,244.8,19.0,10.0,1.4802941679954529,1.7895882470607758,Catholic,Lutheran,1,0,68.0,70.0,1.0,0.0
5855,071,082,no link,no blood relation,304.8,19.0,23.0,1.4802941679954529,0.7255559116601944,Catholic,Lutheran,1,0,68.0,60.0,1.0,0.0
5856,071,083,no link,no blood relation,232.8,19.0,7.0,1.4802941679954529,4.649441161155701,Catholic,Catholic,1,1,68.0,50.0,1.0,1.0
5857,071,084,no link,no blood relation,364.8,19.0,21.0,1.4802941679954529,1.4768882095813751,Catholic,Muslim,1,0,68.0,50.0,1.0,0.0
5858,071,085,no link,no blood relation,340.8,19.0,7.0,1.4802941679954529,1.2352058570384978,Catholic,Catholic,1,1,68.0,33.0,1.0,1.0
5859,071,086,reciprocal link,"sibling, child, parent",36.0,19.0,3.0,1.4802941679954529,5.635509967803955,Catholic,Catholic,1,0,68.0,45.0,1.0,1.0
5860,071,087,reciprocal link,"sibling, child, parent",28.8,19.0,19.0,1.4802941679954529,3.400941198348999,Catholic,Muslim,1,1,68.0,42.0,1.0,1.0
5861,071,088,unilateral link,"sibling, child, parent",14.4,19.0,19.0,1.4802941679954529,2.496764659881592,Catholic,Catholic,1,1,68.0,35.0,1.0,1.0
5862,071,089,no link,no blood relation,463.2,19.0,24.0,1.4802941679954529,10.348088121414184,Catholic,Lutheran,1,1,68.0,47.0,1.0,1.0
5863,071,090,reciprocal link,"sibling, child, parent",33.6,19.0,19.0,1.4802941679954529,3.039441201210022,Catholic,Catholic,1,1,68.0,25.0,1.0,1.0
5865,071,092,no link,no blood relation,192.0,19.0,15.0,1.4802941679954529,2.7371764025688172,Catholic,Muslim,1,1,68.0,40.0,1.0,0.0
5866,071,093,no link,no blood relation,412.8,19.0,15.0,1.4802941679954529,8.378235158920289,Catholic,Catholic,1,1,68.0,44.0,1.0,1.0
5867,071,094,no link,no blood relation,602.4,19.0,21.0,1.4802941679954529,8.506294012069702,Catholic,Lutheran,1,1,68.0,50.0,1.0,1.0
5868,071,095,no link,no blood relation,376.8,19.0,18.0,1.4802941679954529,1.23213529586792,Catholic,Catholic,1,1,68.0,29.0,1.0,1.0
5869,071,096,unilateral link,no blood relation,439.2,19.0,23.0,1.4802941679954529,1.0697999761104584,Catholic,Muslim,1,0,68.0,56.0,1.0,0.0
5870,071,097,no link,no blood relation,412.8,19.0,21.0,1.4802941679954529,3.2547061443328857,Catholic,Muslim,1,1,68.0,28.0,1.0,1.0
5871,071,098,no link,no blood relation,460.8,19.0,16.0,1.4802941679954529,1.5906472206115723,Catholic,Catholic,1,0,68.0,37.0,1.0,1.0
5872,071,099,no link,no blood relation,720.0,19.0,2.0,1.4802941679954529,2.8593411798477173,Catholic,Muslim,1,0,68.0,66.0,1.0,0.0
5873,071,100,no link,no blood relation,280.8,19.0,6.0,1.4802941679954529,1.935764729976654,Catholic,Catholic,1,1,68.0,89.0,1.0,0.0
5874,071,101,no link,no blood relation,520.8,19.0,16.0,1.4802941679954529,3.229164716720581,Catholic,Catholic,1,1,68.0,45.0,1.0,0.0
5875,071,102,no link,no blood relation,744.0,19.0,21.0,1.4802941679954529,1.8556764388084412,Catholic,Muslim,1,1,68.0,42.0,1.0,1.0
5876,071,103,no link,no blood relation,482.4,19.0,16.0,1.4802941679954529,1.4142647302150726,Catholic,Catholic,1,1,68.0,25.0,1.0,1.0
5877,071,104,no link,no blood relation,506.4,19.0,21.0,1.4802941679954529,12.68876449584961,Catholic,Muslim,1,1,68.0,54.0,1.0,1.0
5878,071,105,no link,no blood relation,554.4,19.0,2.0,1.4802941679954529,10.926235273361206,Catholic,Muslim,1,1,68.0,32.0,1.0,1.0
5879,071,106,no link,no blood relation,489.6,19.0,16.0,1.4802941679954529,10.284117221832275,Catholic,Lutheran,1,1,68.0,56.0,1.0,1.0
5880,071,107,unilateral link,no blood relation,528.0,19.0,18.0,1.4802941679954529,4.795000076293945,Catholic,Catholic,1,1,68.0,47.0,1.0,1.0
5881,071,108,no link,no blood relation,768.0,19.0,16.0,1.4802941679954529,6.635646724700928,Catholic,Catholic,1,0,68.0,59.0,1.0,1.0
5882,071,109,no link,no blood relation,242.4,19.0,16.0,1.4802941679954529,1.0098823606967926,Catholic,Catholic,1,1,68.0,75.0,1.0,0.0
5883,071,110,no link,no blood relation,643.2,19.0,19.0,1.4802941679954529,2.385882318019867,Catholic,Muslim,1,1,68.0,23.0,1.0,1.0
5884,071,111,no link,no blood relation,808.8,19.0,16.0,1.4802941679954529,3.330941222190857,Catholic,Catholic,1,1,68.0,49.0,1.0,1.0
5885,071,112,no link,no blood relation,664.8,19.0,19.0,1.4802941679954529,14.101177272796631,Catholic,Muslim,1,1,68.0,56.0,1.0,1.0
5886,071,113,no link,no blood relation,180.0,19.0,14.0,1.4802941679954529,1.774941062450409,Catholic,Catholic,1,1,68.0,35.0,1.0,1.0
5887,071,114,no link,no blood relation,1058.4,19.0,23.0,1.4802941679954529,9.001352947235107,Catholic,Catholic,1,1,68.0,41.0,1.0,1.0
5888,071,115,no link,no blood relation,700.8,19.0,16.0,1.4802941679954529,1.5224999463558198,Catholic,Catholic,1,1,68.0,23.0,1.0,1.0
5889,071,117,no link,no blood relation,302.4,19.0,21.0,1.4802941679954529,0.0,Catholic,Lutheran,1,1,68.0,58.0,1.0,1.0
5890,071,118,no link,no blood relation,400.8,19.0,12.0,1.4802941679954529,0.0,Catholic,Lutheran,1,0,68.0,72.0,1.0,0.0
5891,071,119,no link,no blood relation,499.2,19.0,17.0,1.4802941679954529,0.0,Catholic,Catholic,1,0,68.0,50.0,1.0,1.0
5893,072,073,no link,no blood relation,364.8,16.0,4.0,2.7694263548851015,4.124511692047119,Catholic,Muslim,1,1,45.0,38.0,1.0,0.0
5894,072,074,reciprocal link,no blood relation,220.8,16.0,14.0,2.7694263548851015,3.3416765928268433,Catholic,Catholic,1,1,45.0,45.0,1.0,1.0
5895,072,075,no link,no blood relation,194.4,16.0,19.0,2.7694263548851015,3.3661178359985353,Catholic,Catholic,1,1,45.0,37.0,1.0,1.0
5896,072,076,no link,no blood relation,112.8,16.0,21.0,2.7694263548851015,6.346027276992798,Catholic,Lutheran,1,1,45.0,36.0,1.0,1.0
5897,072,077,no link,no blood relation,441.6,16.0,18.0,2.7694263548851015,2.457661807537079,Catholic,Lutheran,1,1,45.0,57.0,1.0,1.0
5898,072,078,no link,no blood relation,208.8,16.0,21.0,2.7694263548851015,1.6424705781936646,Catholic,Lutheran,1,1,45.0,24.0,1.0,1.0
5899,072,079,no link,no blood relation,208.8,16.0,5.0,2.7694263548851015,0.7799999713897705,Catholic,Lutheran,1,0,45.0,80.0,1.0,0.0
5900,072,080,no link,no blood relation,228.0,16.0,20.0,2.7694263548851015,0.4036470651626587,Catholic,Muslim,1,0,45.0,32.0,1.0,1.0
5901,072,081,no link,no blood relation,144.0,16.0,10.0,2.7694263548851015,1.7895882470607758,Catholic,Lutheran,1,0,45.0,70.0,1.0,0.0
5902,072,082,no link,no blood relation,204.0,16.0,23.0,2.7694263548851015,0.7255559116601944,Catholic,Lutheran,1,0,45.0,60.0,1.0,0.0
5903,072,083,no link,no blood relation,192.0,16.0,7.0,2.7694263548851015,4.649441161155701,Catholic,Catholic,1,1,45.0,50.0,1.0,1.0
5904,072,084,no link,no blood relation,494.4,16.0,21.0,2.7694263548851015,1.4768882095813751,Catholic,Muslim,1,0,45.0,50.0,1.0,0.0
5905,072,085,no link,no blood relation,496.8,16.0,7.0,2.7694263548851015,1.2352058570384978,Catholic,Catholic,1,1,45.0,33.0,1.0,1.0
5906,072,086,no link,no blood relation,187.2,16.0,3.0,2.7694263548851015,5.635509967803955,Catholic,Catholic,1,0,45.0,45.0,1.0,1.0
5907,072,087,no link,no blood relation,192.0,16.0,19.0,2.7694263548851015,3.400941198348999,Catholic,Muslim,1,1,45.0,42.0,1.0,1.0
5908,072,088,no link,no blood relation,175.2,16.0,19.0,2.7694263548851015,2.496764659881592,Catholic,Catholic,1,1,45.0,35.0,1.0,1.0
5909,072,089,no link,no blood relation,631.2,16.0,24.0,2.7694263548851015,10.348088121414184,Catholic,Lutheran,1,1,45.0,47.0,1.0,1.0
5910,072,090,no link,no blood relation,151.2,16.0,19.0,2.7694263548851015,3.039441201210022,Catholic,Catholic,1,1,45.0,25.0,1.0,1.0
5912,072,092,no link,no blood relation,357.6,16.0,15.0,2.7694263548851015,2.7371764025688172,Catholic,Muslim,1,1,45.0,40.0,1.0,0.0
5913,072,093,no link,no blood relation,583.2,16.0,15.0,2.7694263548851015,8.378235158920289,Catholic,Catholic,1,1,45.0,44.0,1.0,1.0
5914,072,094,no link,no blood relation,763.2,16.0,21.0,2.7694263548851015,8.506294012069702,Catholic,Lutheran,1,1,45.0,50.0,1.0,1.0
5915,072,095,no link,no blood relation,542.4,16.0,18.0,2.7694263548851015,1.23213529586792,Catholic,Catholic,1,1,45.0,29.0,1.0,1.0
5916,072,096,no link,no blood relation,590.4,16.0,23.0,2.7694263548851015,1.0697999761104584,Catholic,Muslim,1,0,45.0,56.0,1.0,0.0
5917,072,097,no link,no blood relation,566.4,16.0,21.0,2.7694263548851015,3.2547061443328857,Catholic,Muslim,1,1,45.0,28.0,1.0,1.0
5918,072,098,no link,no blood relation,626.4,16.0,16.0,2.7694263548851015,1.5906472206115723,Catholic,Catholic,1,0,45.0,37.0,1.0,1.0
5919,072,099,no link,no blood relation,561.6,16.0,2.0,2.7694263548851015,2.8593411798477173,Catholic,Muslim,1,0,45.0,66.0,1.0,0.0
5920,072,100,no link,no blood relation,148.8,16.0,6.0,2.7694263548851015,1.935764729976654,Catholic,Catholic,1,1,45.0,89.0,1.0,0.0
5921,072,101,no link,"sibling, child, parent",360.0,16.0,16.0,2.7694263548851015,3.229164716720581,Catholic,Catholic,1,1,45.0,45.0,1.0,0.0
5922,072,102,no link,no blood relation,588.0,16.0,21.0,2.7694263548851015,1.8556764388084412,Catholic,Muslim,1,1,45.0,42.0,1.0,1.0
5923,072,103,no link,"Nephew/niece/uncle/aunt,cousin,grandparent/grandchild",652.8,16.0,16.0,2.7694263548851015,1.4142647302150726,Catholic,Catholic,1,1,45.0,25.0,1.0,1.0
5924,072,104,no link,no blood relation,679.2,16.0,21.0,2.7694263548851015,12.68876449584961,Catholic,Muslim,1,1,45.0,54.0,1.0,1.0
5925,072,105,no link,no blood relation,712.8,16.0,2.0,2.7694263548851015,10.926235273361206,Catholic,Muslim,1,1,45.0,32.0,1.0,1.0
5926,072,106,no link,no blood relation,660.0,16.0,16.0,2.7694263548851015,10.284117221832275,Catholic,Lutheran,1,1,45.0,56.0,1.0,1.0
5927,072,107,no link,no blood relation,405.6,16.0,18.0,2.7694263548851015,4.795000076293945,Catholic,Catholic,1,1,45.0,47.0,1.0,1.0
5928,072,108,reciprocal link,"Nephew/niece/uncle/aunt,cousin,grandparent/grandchild",597.6,16.0,16.0,2.7694263548851015,6.635646724700928,Catholic,Catholic,1,0,45.0,59.0,1.0,1.0
5929,072,109,unilateral link,"Nephew/niece/uncle/aunt,cousin,grandparent/grandchild",72.0,16.0,16.0,2.7694263548851015,1.0098823606967926,Catholic,Catholic,1,1,45.0,75.0,1.0,0.0
5930,072,110,no link,no blood relation,508.8,16.0,19.0,2.7694263548851015,2.385882318019867,Catholic,Muslim,1,1,45.0,23.0,1.0,1.0
5931,072,111,no link,no blood relation,638.4,16.0,16.0,2.7694263548851015,3.330941222190857,Catholic,Catholic,1,1,45.0,49.0,1.0,1.0
5932,072,112,no link,no blood relation,525.6,16.0,19.0,2.7694263548851015,14.101177272796631,Catholic,Muslim,1,1,45.0,56.0,1.0,1.0
5933,072,113,no link,no blood relation,182.4,16.0,14.0,2.7694263548851015,1.774941062450409,Catholic,Catholic,1,1,45.0,35.0,1.0,1.0
5934,072,114,no link,no blood relation,885.6,16.0,23.0,2.7694263548851015,9.001352947235107,Catholic,Catholic,1,1,45.0,41.0,1.0,1.0
5935,072,115,no link,"Nephew/niece/uncle/aunt,cousin,grandparent/grandchild",540.0,16.0,16.0,2.7694263548851015,1.5224999463558198,Catholic,Catholic,1,1,45.0,23.0,1.0,1.0
5936,072,117,no link,no blood relation,132.0,16.0,21.0,2.7694263548851015,0.0,Catholic,Lutheran,1,1,45.0,58.0,1.0,1.0
5937,072,118,no link,no blood relation,280.8,16.0,12.0,2.7694263548851015,0.0,Catholic,Lutheran,1,0,45.0,72.0,1.0,0.0
5938,072,119,no link,no blood relation,369.6,16.0,17.0,2.7694263548851015,0.0,Catholic,Catholic,1,0,45.0,50.0,1.0,1.0
5940,073,074,no link,no blood relation,451.2,4.0,14.0,4.124511692047119,3.3416765928268433,Muslim,Catholic,1,1,38.0,45.0,0.0,1.0
5941,073,075,no link,no blood relation,283.2,4.0,19.0,4.124511692047119,3.3661178359985353,Muslim,Catholic,1,1,38.0,37.0,0.0,1.0
5942,073,076,no link,no blood relation,376.8,4.0,21.0,4.124511692047119,6.346027276992798,Muslim,Lutheran,1,1,38.0,36.0,0.0,1.0
5943,073,077,no link,no blood relation,100.8,4.0,18.0,4.124511692047119,2.457661807537079,Muslim,Lutheran,1,1,38.0,57.0,0.0,1.0
5944,073,078,no link,no blood relation,278.4,4.0,21.0,4.124511692047119,1.6424705781936646,Muslim,Lutheran,1,1,38.0,24.0,0.0,1.0
5945,073,079,no link,no blood relation,568.8,4.0,5.0,4.124511692047119,0.7799999713897705,Muslim,Lutheran,1,0,38.0,80.0,0.0,0.0
5946,073,080,no link,no blood relation,319.2,4.0,20.0,4.124511692047119,0.4036470651626587,Muslim,Muslim,1,0,38.0,32.0,0.0,1.0
5947,073,081,no link,no blood relation,297.6,4.0,10.0,4.124511692047119,1.7895882470607758,Muslim,Lutheran,1,0,38.0,70.0,0.0,0.0
5948,073,082,no link,no blood relation,312.0,4.0,23.0,4.124511692047119,0.7255559116601944,Muslim,Lutheran,1,0,38.0,60.0,0.0,0.0
5949,073,083,no link,no blood relation,220.8,4.0,7.0,4.124511692047119,4.649441161155701,Muslim,Catholic,1,1,38.0,50.0,0.0,1.0
5950,073,084,unilateral link,no blood relation,175.2,4.0,21.0,4.124511692047119,1.4768882095813751,Muslim,Muslim,1,0,38.0,50.0,0.0,0.0
5951,073,085,no link,no blood relation,496.8,4.0,7.0,4.124511692047119,1.2352058570384978,Muslim,Catholic,1,1,38.0,33.0,0.0,1.0
5952,073,086,no link,no blood relation,316.8,4.0,3.0,4.124511692047119,5.635509967803955,Muslim,Catholic,1,0,38.0,45.0,0.0,1.0
5953,073,087,no link,no blood relation,261.6,4.0,19.0,4.124511692047119,3.400941198348999,Muslim,Muslim,1,1,38.0,42.0,0.0,1.0
5954,073,088,no link,no blood relation,271.2,4.0,19.0,4.124511692047119,2.496764659881592,Muslim,Catholic,1,1,38.0,35.0,0.0,1.0
5955,073,089,no link,no blood relation,544.8,4.0,24.0,4.124511692047119,10.348088121414184,Muslim,Lutheran,1,1,38.0,47.0,0.0,1.0
5956,073,090,no link,no blood relation,268.8,4.0,19.0,4.124511692047119,3.039441201210022,Muslim,Catholic,1,1,38.0,25.0,0.0,1.0
5958,073,092,no link,no blood relation,367.2,4.0,15.0,4.124511692047119,2.7371764025688172,Muslim,Muslim,1,1,38.0,40.0,0.0,0.0
5959,073,093,no link,no blood relation,456.0,4.0,15.0,4.124511692047119,8.378235158920289,Muslim,Catholic,1,1,38.0,44.0,0.0,1.0
5960,073,094,no link,no blood relation,487.2,4.0,21.0,4.124511692047119,8.506294012069702,Muslim,Lutheran,1,1,38.0,50.0,0.0,1.0
5961,073,095,no link,no blood relation,328.8,4.0,18.0,4.124511692047119,1.23213529586792,Muslim,Catholic,1,1,38.0,29.0,0.0,1.0
5962,073,096,no link,no blood relation,302.4,4.0,23.0,4.124511692047119,1.0697999761104584,Muslim,Muslim,1,0,38.0,56.0,0.0,0.0
5963,073,097,unilateral link,"sibling, child, parent",292.8,4.0,21.0,4.124511692047119,3.2547061443328857,Muslim,Muslim,1,1,38.0,28.0,0.0,1.0
5964,073,098,no link,no blood relation,410.4,4.0,16.0,4.124511692047119,1.5906472206115723,Muslim,Catholic,1,0,38.0,37.0,0.0,1.0
5965,073,099,no link,other blood relation,736.8,4.0,2.0,4.124511692047119,2.8593411798477173,Muslim,Muslim,1,0,38.0,66.0,0.0,0.0
5966,073,100,no link,no blood relation,513.6,4.0,6.0,4.124511692047119,1.935764729976654,Muslim,Catholic,1,1,38.0,89.0,0.0,0.0
5967,073,101,no link,no blood relation,576.0,4.0,16.0,4.124511692047119,3.229164716720581,Muslim,Catholic,1,1,38.0,45.0,0.0,0.0
5968,073,102,no link,other blood relation,763.2,4.0,21.0,4.124511692047119,1.8556764388084412,Muslim,Muslim,1,1,38.0,42.0,0.0,1.0
5969,073,103,no link,no blood relation,530.4,4.0,16.0,4.124511692047119,1.4142647302150726,Muslim,Catholic,1,1,38.0,25.0,0.0,1.0
5970,073,104,no link,no blood relation,494.4,4.0,21.0,4.124511692047119,12.68876449584961,Muslim,Muslim,1,1,38.0,54.0,0.0,1.0
5971,073,105,unilateral link,other blood relation,439.2,4.0,2.0,4.124511692047119,10.926235273361206,Muslim,Muslim,1,1,38.0,32.0,0.0,1.0
5972,073,106,no link,no blood relation,516.0,4.0,16.0,4.124511692047119,10.284117221832275,Muslim,Lutheran,1,1,38.0,56.0,0.0,1.0
5973,073,107,no link,no blood relation,487.2,4.0,18.0,4.124511692047119,4.795000076293945,Muslim,Catholic,1,1,38.0,47.0,0.0,1.0
5974,073,108,no link,no blood relation,900.0,4.0,16.0,4.124511692047119,6.635646724700928,Muslim,Catholic,1,0,38.0,59.0,0.0,1.0
5975,073,109,no link,no blood relation,403.2,4.0,16.0,4.124511692047119,1.0098823606967926,Muslim,Catholic,1,1,38.0,75.0,0.0,0.0
5976,073,110,no link,no blood relation,607.2,4.0,19.0,4.124511692047119,2.385882318019867,Muslim,Muslim,1,1,38.0,23.0,0.0,1.0
5977,073,111,no link,no blood relation,928.8,4.0,16.0,4.124511692047119,3.330941222190857,Muslim,Catholic,1,1,38.0,49.0,0.0,1.0
5978,073,112,no link,no blood relation,636.0,4.0,19.0,4.124511692047119,14.101177272796631,Muslim,Muslim,1,1,38.0,56.0,0.0,1.0
5979,073,113,no link,no blood relation,460.8,4.0,14.0,4.124511692047119,1.774941062450409,Muslim,Catholic,1,1,38.0,35.0,0.0,1.0
5980,073,114,no link,no blood relation,1137.6,4.0,23.0,4.124511692047119,9.001352947235107,Muslim,Catholic,1,1,38.0,41.0,0.0,1.0
5981,073,115,no link,no blood relation,878.4,4.0,16.0,4.124511692047119,1.5224999463558198,Muslim,Catholic,1,1,38.0,23.0,0.0,1.0
5982,073,117,no link,no blood relation,441.6,4.0,21.0,4.124511692047119,0.0,Muslim,Lutheran,1,1,38.0,58.0,0.0,1.0
5983,073,118,no link,no blood relation,388.8,4.0,12.0,4.124511692047119,0.0,Muslim,Lutheran,1,0,38.0,72.0,0.0,0.0
5984,073,119,no link,no blood relation,480.0,4.0,17.0,4.124511692047119,0.0,Muslim,Catholic,1,0,38.0,50.0,0.0,1.0
5986,074,075,no link,no blood relation,170.4,14.0,19.0,3.3416765928268433,3.3661178359985353,Catholic,Catholic,1,1,45.0,37.0,1.0,1.0
5987,074,076,no link,no blood relation,110.4,14.0,21.0,3.3416765928268433,6.346027276992798,Catholic,Lutheran,1,1,45.0,36.0,1.0,1.0
5988,074,077,no link,no blood relation,487.2,14.0,18.0,3.3416765928268433,2.457661807537079,Catholic,Lutheran,1,1,45.0,57.0,1.0,1.0
5989,074,078,no link,no blood relation,412.8,14.0,21.0,3.3416765928268433,1.6424705781936646,Catholic,Lutheran,1,1,45.0,24.0,1.0,1.0
5990,074,079,no link,no blood relation,235.2,14.0,5.0,3.3416765928268433,0.7799999713897705,Catholic,Lutheran,1,0,45.0,80.0,1.0,0.0
5991,074,080,no link,no blood relation,439.2,14.0,20.0,3.3416765928268433,0.4036470651626587,Catholic,Muslim,1,0,45.0,32.0,1.0,1.0
5992,074,081,no link,no blood relation,352.8,14.0,10.0,3.3416765928268433,1.7895882470607758,Catholic,Lutheran,1,0,45.0,70.0,1.0,0.0
5993,074,082,no link,no blood relation,415.2,14.0,23.0,3.3416765928268433,0.7255559116601944,Catholic,Lutheran,1,0,45.0,60.0,1.0,0.0
5994,074,083,no link,no blood relation,369.6,14.0,7.0,3.3416765928268433,4.649441161155701,Catholic,Catholic,1,1,45.0,50.0,1.0,1.0
5995,074,084,no link,no blood relation,511.2,14.0,21.0,3.3416765928268433,1.4768882095813751,Catholic,Muslim,1,0,45.0,50.0,1.0,0.0
5996,074,085,reciprocal link,no blood relation,324.0,14.0,7.0,3.3416765928268433,1.2352058570384978,Catholic,Catholic,1,1,45.0,33.0,1.0,1.0
5997,074,086,reciprocal link,no blood relation,136.8,14.0,3.0,3.3416765928268433,5.635509967803955,Catholic,Catholic,1,0,45.0,45.0,1.0,1.0
5998,074,087,no link,no blood relation,189.6,14.0,19.0,3.3416765928268433,3.400941198348999,Catholic,Muslim,1,1,45.0,42.0,1.0,1.0
5999,074,088,no link,no blood relation,182.4,14.0,19.0,3.3416765928268433,2.496764659881592,Catholic,Catholic,1,1,45.0,35.0,1.0,1.0
6000,074,089,no link,no blood relation,482.4,14.0,24.0,3.3416765928268433,10.348088121414184,Catholic,Lutheran,1,1,45.0,47.0,1.0,1.0
6001,074,090,unilateral link,no blood relation,189.6,14.0,19.0,3.3416765928268433,3.039441201210022,Catholic,Catholic,1,1,45.0,25.0,1.0,1.0
6003,074,092,no link,no blood relation,225.6,14.0,15.0,3.3416765928268433,2.7371764025688172,Catholic,Muslim,1,1,45.0,40.0,1.0,0.0
6004,074,093,no link,no blood relation,460.8,14.0,15.0,3.3416765928268433,8.378235158920289,Catholic,Catholic,1,1,45.0,44.0,1.0,1.0
6005,074,094,no link,no blood relation,708.0,14.0,21.0,3.3416765928268433,8.506294012069702,Catholic,Lutheran,1,1,45.0,50.0,1.0,1.0
6006,074,095,no link,no blood relation,477.6,14.0,18.0,3.3416765928268433,1.23213529586792,Catholic,Catholic,1,1,45.0,29.0,1.0,1.0
6007,074,096,no link,no blood relation,566.4,14.0,23.0,3.3416765928268433,1.0697999761104584,Catholic,Muslim,1,0,45.0,56.0,1.0,0.0
6008,074,097,no link,no blood relation,537.6,14.0,21.0,3.3416765928268433,3.2547061443328857,Catholic,Muslim,1,1,45.0,28.0,1.0,1.0
6009,074,098,no link,no blood relation,549.6,14.0,16.0,3.3416765928268433,1.5906472206115723,Catholic,Catholic,1,0,45.0,37.0,1.0,1.0
6010,074,099,no link,no blood relation,772.8,14.0,2.0,3.3416765928268433,2.8593411798477173,Catholic,Muslim,1,0,45.0,66.0,1.0,0.0
6011,074,100,no link,no blood relation,228.0,14.0,6.0,3.3416765928268433,1.935764729976654,Catholic,Catholic,1,1,45.0,89.0,1.0,0.0
6012,074,101,unilateral link,no blood relation,571.2,14.0,16.0,3.3416765928268433,3.229164716720581,Catholic,Catholic,1,1,45.0,45.0,1.0,0.0
6013,074,102,no link,no blood relation,794.4,14.0,21.0,3.3416765928268433,1.8556764388084412,Catholic,Muslim,1,1,45.0,42.0,1.0,1.0
6014,074,103,no link,no blood relation,516.0,14.0,16.0,3.3416765928268433,1.4142647302150726,Catholic,Catholic,1,1,45.0,25.0,1.0,1.0
6015,074,104,no link,no blood relation,573.6,14.0,21.0,3.3416765928268433,12.68876449584961,Catholic,Muslim,1,1,45.0,54.0,1.0,1.0
6016,074,105,no link,no blood relation,662.4,14.0,2.0,3.3416765928268433,10.926235273361206,Catholic,Muslim,1,1,45.0,32.0,1.0,1.0
6017,074,106,no link,no blood relation,532.8,14.0,16.0,3.3416765928268433,10.284117221832275,Catholic,Lutheran,1,1,45.0,56.0,1.0,1.0
6018,074,107,no link,no blood relation,624.0,14.0,18.0,3.3416765928268433,4.795000076293945,Catholic,Catholic,1,1,45.0,47.0,1.0,1.0
6019,074,108,no link,no blood relation,744.0,14.0,16.0,3.3416765928268433,6.635646724700928,Catholic,Catholic,1,0,45.0,59.0,1.0,1.0
6020,074,109,no link,no blood relation,283.2,14.0,16.0,3.3416765928268433,1.0098823606967926,Catholic,Catholic,1,1,45.0,75.0,1.0,0.0
6021,074,110,no link,no blood relation,727.2,14.0,19.0,3.3416765928268433,2.385882318019867,Catholic,Muslim,1,1,45.0,23.0,1.0,1.0
6022,074,111,no link,no blood relation,792.0,14.0,16.0,3.3416765928268433,3.330941222190857,Catholic,Catholic,1,1,45.0,49.0,1.0,1.0
6023,074,112,no link,no blood relation,744.0,14.0,19.0,3.3416765928268433,14.101177272796631,Catholic,Muslim,1,1,45.0,56.0,1.0,1.0
6024,074,113,unilateral link,no blood relation,57.6,14.0,14.0,3.3416765928268433,1.774941062450409,Catholic,Catholic,1,1,45.0,35.0,1.0,1.0
6025,074,114,no link,no blood relation,1058.4,14.0,23.0,3.3416765928268433,9.001352947235107,Catholic,Catholic,1,1,45.0,41.0,1.0,1.0
6026,074,115,no link,no blood relation,648.0,14.0,16.0,3.3416765928268433,1.5224999463558198,Catholic,Catholic,1,1,45.0,23.0,1.0,1.0
6027,074,117,no link,no blood relation,338.4,14.0,21.0,3.3416765928268433,0.0,Catholic,Lutheran,1,1,45.0,58.0,1.0,1.0
6028,074,118,no link,no blood relation,499.2,14.0,12.0,3.3416765928268433,0.0,Catholic,Lutheran,1,0,45.0,72.0,1.0,0.0
6029,074,119,no link,no blood relation,590.4,14.0,17.0,3.3416765928268433,0.0,Catholic,Catholic,1,0,45.0,50.0,1.0,1.0
6031,075,076,no link,no blood relation,124.8,19.0,21.0,3.3661178359985353,6.346027276992798,Catholic,Lutheran,1,1,37.0,36.0,1.0,1.0
6032,075,077,no link,no blood relation,319.2,19.0,18.0,3.3661178359985353,2.457661807537079,Catholic,Lutheran,1,1,37.0,57.0,1.0,1.0
6033,075,078,no link,no blood relation,307.2,19.0,21.0,3.3661178359985353,1.6424705781936646,Catholic,Lutheran,1,1,37.0,24.0,1.0,1.0
6034,075,079,no link,no blood relation,338.4,19.0,5.0,3.3661178359985353,0.7799999713897705,Catholic,Lutheran,1,0,37.0,80.0,1.0,0.0
6035,075,080,no link,no blood relation,345.6,19.0,20.0,3.3661178359985353,0.4036470651626587,Catholic,Muslim,1,0,37.0,32.0,1.0,1.0
6036,075,081,no link,no blood relation,264.0,19.0,10.0,3.3661178359985353,1.7895882470607758,Catholic,Lutheran,1,0,37.0,70.0,1.0,0.0
6037,075,082,no link,no blood relation,324.0,19.0,23.0,3.3661178359985353,0.7255559116601944,Catholic,Lutheran,1,0,37.0,60.0,1.0,0.0
6038,075,083,no link,no blood relation,249.6,19.0,7.0,3.3661178359985353,4.649441161155701,Catholic,Catholic,1,1,37.0,50.0,1.0,1.0
